hh_id,location_urban,location_rural,hh_size1,hh_size2,hh_size3,hh_size4,m_0_to_30,f_0_to_30,m_30_to_60,f_30_to_60,m_gt_60,f_gt_60,edu_non,edu_low,edu_middle,edu_high
d3069_hh183,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d590_hh207,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1234_hh221,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d3414_hh120,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d725_hh76,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d3674_hh150,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d840_hh79,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d3129_hh203,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d1853_hh8,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0
d3783_hh150,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d238_hh54,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
d2409_hh83,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d1536_hh144,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1433_hh213,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1976_hh83,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1
d2085_hh192,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d3100_hh240,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d1065_hh119,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d792_hh32,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d1544_hh276,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d661_hh210,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d2342_hh266,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d2371_hh128,0,1,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d1087_hh168,1,0,0,1,0,0,1,0,1,0,0,0,0,2,0,0
d3177_hh55,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d2176_hh65,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
d899_hh99,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d3476_hh145,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d44_hh129,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d746_hh165,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d2837_hh112,1,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0
d2314_hh43,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d141_hh151,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,1
d501_hh126,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0
d2854_hh55,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d1767_hh8,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d1096_hh211,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d806_hh144,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d3230_hh57,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2360_hh45,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1127_hh10,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1859_hh31,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1139_hh186,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0
d2527_hh286,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d1800_hh149,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d1989_hh164,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2881_hh74,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0
d2755_hh147,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d2902_hh310,0,1,0,1,0,0,0,1,0,0,0,1,0,2,0,0
d266_hh209,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d3544_hh90,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d2273_hh141,1,0,0,0,1,0,0,3,0,0,0,0,0,0,2,1
d2021_hh249,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d907_hh17,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d2502_hh7,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0
d2908_hh77,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
d2730_hh85,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d1804_hh229,0,1,0,1,0,0,0,0,2,0,0,0,0,1,0,1
d2489_hh192,1,0,0,0,0,4,0,1,0,3,0,0,2,2,0,0
d1252_hh13,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0
d2804_hh116,1,0,0,0,0,4,1,0,3,0,0,0,0,1,3,0
d1356_hh155,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d1581_hh149,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2049_hh19,0,1,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d1564_hh99,1,0,0,0,1,0,1,0,1,1,0,0,1,0,2,0
d2364_hh47,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d496_hh164,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
d2126_hh49,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d1432_hh121,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d606_hh78,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d1209_hh81,0,1,0,0,0,6,0,0,1,1,1,3,0,3,3,0
d3161_hh248,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1417_hh45,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0
d2664_hh96,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2181_hh89,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0
d1663_hh243,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d513_hh149,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d1870_hh274,1,0,0,1,0,0,1,0,0,1,0,0,0,2,0,0
d2794_hh259,1,0,0,0,0,4,0,1,1,2,0,0,0,0,2,2
d710_hh276,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d2985_hh62,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
d1128_hh232,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d921_hh292,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d193_hh110,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d346_hh133,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d1338_hh155,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d3335_hh16,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2
d1328_hh96,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
d626_hh243,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d1228_hh251,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
d1254_hh301,1,0,0,1,0,0,1,0,0,1,0,0,0,0,2,0
d3033_hh279,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d1735_hh167,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d1740_hh82,1,0,0,0,0,5,1,0,1,1,0,2,1,3,1,0
d2380_hh63,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1609_hh50,0,1,0,1,0,0,0,0,0,1,1,0,1,0,1,0
d2953_hh139,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d2586_hh229,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d1258_hh218,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d3552_hh26,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d2408_hh79,0,1,0,1,0,0,0,0,0,0,0,2,0,0,2,0
d2220_hh1,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0
d2418_hh0,0,1,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d2900_hh105,1,0,0,0,0,4,1,2,0,0,1,0,0,1,1,2
d1428_hh226,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2513_hh251,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1
d3439_hh255,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d1450_hh232,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1
d283_hh27,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d3689_hh86,1,0,0,0,0,4,0,0,2,2,0,0,1,0,2,1
d2175_hh93,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d1292_hh223,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d2270_hh127,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1540_hh187,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0
d1224_hh139,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2763_hh186,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d3129_hh192,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
d2124_hh163,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d2720_hh185,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d1535_hh184,0,1,0,1,0,0,0,0,0,2,0,0,1,0,1,0
d3168_hh127,1,0,0,1,0,0,0,0,0,2,0,0,0,0,1,1
d1961_hh171,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d955_hh52,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d1941_hh264,0,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0
d1509_hh242,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
d1344_hh71,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1
d68_hh113,0,1,0,1,0,0,0,0,1,0,0,1,2,0,0,0
d3804_hh236,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d2749_hh224,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
d1345_hh177,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d614_hh56,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d3847_hh142,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
d2102_hh122,0,1,0,1,0,0,0,1,1,0,0,0,0,2,0,0
d3363_hh101,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2062_hh68,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2851_hh204,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
d260_hh35,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
d3219_hh185,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d1958_hh39,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
d1301_hh120,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d1696_hh149,0,1,0,1,0,0,0,0,0,0,2,0,0,1,1,0
d221_hh53,1,0,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d2227_hh257,1,0,0,1,0,0,0,1,0,1,0,0,0,2,0,0
d61_hh191,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2049_hh261,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2194_hh146,0,1,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d3346_hh231,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2145_hh3,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0
d182_hh55,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d108_hh144,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d1072_hh4,0,1,0,1,0,0,0,0,0,1,1,0,2,0,0,0
d2333_hh125,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d1539_hh261,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d1174_hh52,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d3583_hh205,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d2334_hh158,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d515_hh49,1,0,0,0,1,0,1,1,1,0,0,0,0,0,2,1
d2931_hh46,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2753_hh227,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2
d2758_hh191,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d3203_hh166,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d3461_hh41,1,0,0,0,0,4,0,1,1,2,0,0,2,0,2,0
d1039_hh245,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d23_hh232,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1
d3017_hh5,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d156_hh145,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d2088_hh135,1,0,0,0,0,4,0,2,1,1,0,0,0,0,2,2
d3417_hh76,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d661_hh45,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1
d2501_hh92,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d542_hh215,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d1083_hh245,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d998_hh261,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d3417_hh249,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2637_hh61,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2892_hh178,1,0,0,0,0,5,1,1,2,0,0,1,0,1,3,1
d2509_hh157,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d846_hh174,1,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0
d3615_hh245,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d324_hh55,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
d894_hh218,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0
d2048_hh284,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d1838_hh197,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d1678_hh262,1,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1
d2875_hh105,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0
d3777_hh127,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
d1912_hh14,0,1,0,1,0,0,0,0,0,1,0,1,0,0,2,0
d2347_hh59,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d1593_hh89,1,0,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d2363_hh216,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2608_hh0,1,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0
d2340_hh188,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d1583_hh81,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d1925_hh163,1,0,0,0,0,4,1,2,0,0,1,0,0,0,2,2
d1621_hh256,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3475_hh151,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d3509_hh171,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d2459_hh109,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d595_hh297,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d798_hh179,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d964_hh253,1,0,0,0,1,0,1,0,1,1,0,0,0,1,1,1
d3679_hh122,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d946_hh100,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d2412_hh17,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d2659_hh76,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d2788_hh82,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d2237_hh184,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0
d3829_hh139,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,0
d3473_hh105,0,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0
d2835_hh54,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d292_hh265,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0
d2145_hh24,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d1680_hh64,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d1893_hh235,0,1,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d432_hh255,0,1,0,1,0,0,0,0,0,0,1,1,0,2,0,0
d217_hh228,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
d2944_hh239,1,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d1625_hh166,0,1,0,1,0,0,0,0,1,0,0,1,0,0,2,0
d2561_hh86,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d1082_hh230,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d2405_hh187,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
d2446_hh261,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d1348_hh254,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d58_hh193,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
d321_hh157,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d515_hh172,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1755_hh207,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d1011_hh147,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d961_hh59,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2200_hh39,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d2920_hh209,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d2910_hh82,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2311_hh116,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2695_hh27,1,0,0,1,0,0,0,0,2,0,0,0,0,2,0,0
d2485_hh149,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d3462_hh140,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d2671_hh265,1,0,0,1,0,0,1,0,1,0,0,0,0,0,2,0
d2440_hh220,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d1448_hh83,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0
d3009_hh207,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2940_hh249,0,1,0,0,0,5,0,0,0,1,2,2,0,3,2,0
d3184_hh247,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d3490_hh136,1,0,0,1,0,0,0,0,0,1,1,0,0,0,2,0
d3698_hh104,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d1131_hh254,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1066_hh141,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d2125_hh167,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d2409_hh159,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d1765_hh72,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0
d2462_hh136,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0
d757_hh166,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d1843_hh105,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0
d368_hh199,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d2457_hh172,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d400_hh277,1,0,0,1,0,0,0,0,0,2,0,0,0,1,1,0
d488_hh149,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d83_hh193,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d879_hh33,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0
d699_hh27,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d3629_hh169,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d1137_hh95,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d2943_hh226,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2207_hh77,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d3060_hh71,1,0,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d2412_hh12,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d2768_hh119,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d1183_hh255,1,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0
d2323_hh282,1,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d1968_hh123,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d2367_hh258,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
d1783_hh171,0,1,0,1,0,0,0,0,0,0,0,2,0,1,1,0
d3237_hh79,1,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d626_hh142,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d2668_hh45,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3318_hh250,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d1263_hh2,1,0,0,0,0,4,1,0,2,1,0,0,0,2,2,0
d1638_hh240,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d2766_hh51,0,1,0,1,0,0,0,0,0,2,0,0,0,2,0,0
d3641_hh108,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d2873_hh79,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d2284_hh5,1,0,0,0,0,4,3,1,0,0,0,0,0,0,4,0
d2995_hh198,1,0,0,1,0,0,0,1,1,0,0,0,0,0,2,0
d2920_hh240,0,1,0,1,0,0,0,0,2,0,0,0,0,0,2,0
d2400_hh265,1,0,0,0,1,0,1,0,0,2,0,0,0,0,2,1
d2445_hh182,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d3485_hh112,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d1073_hh210,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d3349_hh64,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d3091_hh81,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d2782_hh230,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d972_hh166,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d3786_hh211,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1
d1978_hh210,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d261_hh136,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d2180_hh7,0,1,0,1,0,0,0,0,0,1,1,0,0,2,0,0
d2761_hh145,0,1,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1258_hh275,0,1,0,1,0,0,0,0,0,1,0,1,0,2,0,0
d3560_hh59,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d108_hh233,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d2702_hh234,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d522_hh166,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d1789_hh187,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d3848_hh175,0,1,0,0,0,6,2,0,2,0,1,1,0,3,3,0
d253_hh39,0,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0
d935_hh189,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d3847_hh222,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1
d1911_hh47,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
d2541_hh199,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1
d1442_hh95,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,0
d480_hh175,1,0,0,0,0,5,1,0,2,1,1,0,0,0,3,2
d629_hh165,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d796_hh113,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0
d868_hh145,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
d3160_hh216,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d2479_hh150,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1
d1296_hh106,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0
d780_hh21,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
d2331_hh86,1,0,0,1,0,0,0,0,0,2,0,0,1,1,0,0
d1409_hh203,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0
d3689_hh225,1,0,0,1,0,0,0,0,0,2,0,0,1,0,1,0
d1270_hh269,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1
d905_hh23,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d1581_hh13,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
d222_hh254,1,0,0,1,0,0,1,1,0,0,0,0,0,0,2,0
d1961_hh211,0,1,0,1,0,0,1,0,0,0,0,1,0,2,0,0
d1697_hh253,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
d2479_hh219,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
d78_hh247,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d3387_hh66,0,1,0,1,0,0,0,0,1,0,0,1,0,2,0,0
d2407_hh227,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0
d1938_hh40,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0
d386_hh11,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
d180_hh86,0,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0
d864_hh6,1,0,0,1,0,0,0,0,2,0,0,0,0,1,1,0
d2722_hh70,1,0,0,1,0,0,0,0,0,2,0,0,0,0,2,0
d221_hh95,1,0,0,1,0,0,0,0,2,0,0,0,1,0,1,0
d2061_hh48,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d3250_hh118,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d3730_hh201,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d437_hh9,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
d305_hh137,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
d229_hh205,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
d3094_hh24,1,0,0,0,0,5,0,2,1,2,0,0,0,0,5,0
d377_hh121,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
d2392_hh98,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
d3775_hh153,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
d2473_hh25,1,0,0,0,1,0,0,0,0,2,1,0,0,0,3,0
d992_hh85,1,0,0,1,0,0,0,1,0,1,0,0,0,0,2,0
d2936_hh15,1,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0
